Start Time,End Time,Subtitle
01:36:20:15,01:36:23:01,Mr. Fischer? He's lying.
01:36:23:05,01:36:25:08,"- How do you know? - Trust me, it's what I do."
01:36:25:12,01:36:28:06,"He's hiding something, and we need to find out what that is."
01:36:29:11,01:36:32:21,I need you to do the same thing to him that he was going to do to you.
01:36:35:10,01:36:39:12,We'll enter his subconscious and find out what he doesn't want you to know.
01:36:40:18,01:36:42:05,All right.
01:36:42:15,01:36:43:22,[MACHINE HISSING]
01:36:48:05,01:36:49:11,COBB: He's out. - Wait.
01:36:49:15,01:36:51:17,Whose subconscious are we going into exactly?
01:36:51:21,01:36:53:05,We're going into Fischer's.
01:36:53:09,01:36:56:01,I told him it was Browning's so he'd be a part of our team.
01:36:56:05,01:36:58:13,He's gonna help us break into his own subconscious.
01:36:58:17,01:37:00:08,COBB: That's right.
01:37:00:12,01:37:02:14,Security's gonna run you down hard.
01:37:02:18,01:37:05:02,And I will lead them on a merry chase.
01:37:05:15,01:37:08:06,#NAME?
01:37:13:11,01:37:14:16,ARTHUR: You good?
01:37:17:20,01:37:19:04,Hey. You ready?
01:37:19:08,01:37:22:22,"Yes, yes. I'm fine. I'm ready."
01:37:35:11,01:37:36:19,ARIADNE: Cobb?
01:37:37:11,01:37:39:22,Cobb? What's down there?
01:37:43:07,01:37:45:22,"Hopefully, the truth we want Fischer to learn."
01:37:46:02,01:37:47:23,"I mean, what's down there for you?"
01:37:55:23,01:37:57:08,[SHOTGUN COCKS]
01:37:58:12,01:37:59:24,[GUNFIRE THEN YUSUF YELLS]
01:38:10:20,01:38:12:07,[ELEVATOR DINGS]
01:38:22:02,01:38:23:08,[YUSUF YELLS]
01:38:33:24,01:38:36:02,[BOTH GRUNTING]
01:38:59:03,01:39:01:00,[METAL GROANING]
01:39:01:04,01:39:02:23,[SECURITY GUARD SCREAMING]
01:39:11:17,01:39:12:24,[YELLING]
01:40:15:00,01:40:16:00,[GUNSHOT]
01:40:23:00,01:40:24:09,[LAUGHS]
01:40:24:13,01:40:26:07,Did you see that?
01:40:44:19,01:40:46:15,"COBB: Eames, this is your dream."
01:40:46:19,01:40:49:22,"I need you to draw the security away from the complex, understand?"
01:40:50:02,01:40:51:21,#NAME?
01:40:52:01,01:40:54:12,"If I know the route, everything could be compromised."
01:40:54:16,01:40:57:05,"- I designed the place. COBB: No, you're with me."
01:40:57:09,01:40:58:22,SAITO: I could do it.
01:40:59:08,01:41:01:19,All right. Brief him on the route into the complex.
01:41:01:23,01:41:06:03,"- Fischer, you'll be going with him. - All right. What about you?"
01:41:06:07,01:41:09:03,You keep this live. I'll be listening in the whole time.
01:41:09:08,01:41:13:12,The windows on that upper floor are big enough for me to cover you from that tower.
01:41:13:16,01:41:14:23,FISCHER: You're not coming in?
01:41:15:03,01:41:17:11,In order to find out the truth about your father...
01:41:17:15,01:41:20:16,...you're gonna need to break into Browning's mind on your own.
01:41:21:12,01:41:22:24,"SAITO: Come on, Fischer!"
01:41:27:12,01:41:29:12,[BUZZER SOUNDING]
01:42:18:01,01:42:21:17,"- Sound the alarm! Sound the alarm! - Go, go, go!"
01:42:21:21,01:42:23:10,Move!
01:42:24:23,01:42:26:01,Go!
01:42:31:05,01:42:32:13,[GUNFIRE]
01:42:41:06,01:42:42:07,YUSUF: Sod it.
01:42:53:11,01:42:55:03,I hope you're ready.
01:42:55:10,01:42:58:02,"[""NON, JE NE REGRETTE RIEN"" PLAYING]"
01:43:01:17,01:43:03:17,[SONG ECHOING]
01:43:03:21,01:43:05:15,"No, it's too soon."
01:43:08:10,01:43:10:06,[SONG ECHOING]
01:43:12:03,01:43:13:08,"Cobb, do you hear that?"
01:43:13:12,01:43:17:03,"I first noticed it about 20 minutes ago, I thought it was the wind up here."
01:43:17:15,01:43:20:03,"Yeah, I hear it. It's music."
01:43:20:07,01:43:21:17,"So, what do we do?"
01:43:21:21,01:43:23:07,We move fast.
01:43:28:19,01:43:30:24,Yusuf's 10 seconds from the jump.
01:43:32:21,01:43:35:06,Which gives Arthur three minutes.
01:43:36:04,01:43:38:07,- Hey! - That's him!
01:43:38:23,01:43:40:16,#NAME?
01:43:40:20,01:43:44:03,#NAME?
01:43:44:07,01:43:47:03,"Then they need a new route, a more direct route."
01:43:50:03,01:43:51:17,[SHOUTS INDISTINCTLY]
01:43:58:09,01:43:59:24,It's designed as a labyrinth.
01:44:00:04,01:44:02:16,There must be access routes that cut through the maze.
01:44:02:20,01:44:04:10,Eames?
01:44:08:08,01:44:09:21,[GUNFIRE]
01:44:27:12,01:44:28:18,Did Eames add any features?
01:44:28:22,01:44:30:09,I don't think I should tell you.
01:44:30:13,01:44:32:20,We don't have time for this. Did he add anything?
01:44:33:07,01:44:34:13,He added an air-duct system...
01:44:34:17,01:44:36:11,...that can cut through the maze. - Good. Explain it to them.
01:45:05:22,01:45:07:08,[SECURITY GUARD GRUNTS]
01:45:12:04,01:45:13:17,Paradox.
01:45:13:21,01:45:15:09,[SCREAMS THEN THUDS]
01:46:18:13,01:46:20:01,[BOTH GASPING]
01:46:23:15,01:46:25:16,ARIADNE: What was that? - The kick.
01:46:26:07,01:46:28:04,"Cobb! Cobb, did we miss it?"
01:46:28:08,01:46:30:01,"Yeah, we missed it."
01:46:30:05,01:46:31:10,FISCHER: Man.
01:46:31:14,01:46:35:21,Couldn't someone have dreamt up a goddamn beach? Huh?
01:46:36:01,01:46:37:07,Uh-huh.
01:46:38:01,01:46:40:05,"EAMES [OVER RADIO]: Well, what the hell do we do now?"
01:46:40:09,01:46:42:05,We finish the job before the next kick.
01:46:42:09,01:46:44:12,#NAME?
01:47:07:08,01:47:10:19,"WOMAN [ON RECORDING]: Lfyou'd like to make a call, please hang up and try again."
01:47:10:23,01:47:12:19,"If you need help, hang up..."
01:47:13:00,01:47:16:08,How do I drop you without gravity?
01:47:18:20,01:47:21:12,"Arthur has a couple minutes, and we have about 20."
01:47:42:05,01:47:43:15,[SAITO COUGHING]
01:47:44:22,01:47:46:14,You okay?
01:47:51:01,01:47:54:22,SOLDIER: Run! Turn around! Move to base! Move to base!
01:47:55:02,01:47:56:15,"Go, go, go!"
01:47:58:19,01:47:59:23,There's something wrong.
01:48:00:03,01:48:02:11,"They're heading your way, like they know something."
01:48:03:17,01:48:05:22,"Just buy us more time, all right?"
01:48:06:02,01:48:07:22,- Come on! - On my way.
01:48:08:03,01:48:09:20,SOLDIER: Come on! Move!
01:48:23:06,01:48:24:21,[SILENCED GUNSHOT]
01:48:36:18,01:48:38:08,[BOTH GRUNTING]
01:49:33:24,01:49:35:13,All right.
01:49:40:06,01:49:41:19,[SILENCED GUNSHOT]
01:49:47:17,01:49:50:12,Okay. That's the antechamber outside the strong room.
01:49:50:16,01:49:54:04,- Does the strong room have windows? - It wouldn't be very strong if it did.
01:49:54:08,01:49:56:14,Let's hope Fischer likes what he finds in there.
01:49:58:05,01:50:01:13,#NAME?
01:50:01:17,01:50:05:02,- Are you destroying parts of his mind? - No. They're just projections.
01:50:18:20,01:50:20:04,[COUGHS]
01:50:24:07,01:50:25:17,[SAITO COUGHING]
01:50:31:09,01:50:33:03,"- We're here. - You're clear, but hurry."
01:50:33:07,01:50:35:03,There's an entire army headed your way.
01:51:01:23,01:51:03:08,[WHISPERS] I'm in.
01:51:03:23,01:51:05:04,[STATIC OVER RADIO]
01:51:05:08,01:51:06:19,[TURNS RADIO OFF]
01:51:08:15,01:51:09:18,SOLDIER: There he is.
01:51:52:08,01:51:55:01,"- There's someone in there. - Fischer, it's a trap. Get out."
01:51:56:05,01:51:58:19,"Come on. Come on, a little lower."
01:52:04:12,01:52:05:16,ARIADNE: Cobb.
01:52:06:07,01:52:08:20,"No, she is not real."
01:52:09:11,01:52:10:16,How do you know that?
01:52:10:20,01:52:14:11,She is just a projection. Fischer. Fischer is real.
01:52:17:08,01:52:18:08,[GRUNTS]
01:52:18:12,01:52:20:01,Hello.
01:52:24:17,01:52:27:22,"ARIADNE: Eames! Eames, get to the antechamber now!"
01:53:11:20,01:53:14:17,EAMES: What happened? - Mal killed Fischer.
01:53:16:23,01:53:18:24,I couldn't shoot her.
01:53:19:16,01:53:23:01,There's no use in reviving him. His mind's already trapped down there.
01:53:23:05,01:53:24:06,It's all over.
01:53:26:00,01:53:27:15,"So that's it, then? We failed?"
01:53:28:06,01:53:30:10,We're done. I'm sorry.
01:53:34:07,01:53:36:22,"It's not me that doesn't get back to my family, is it?"
01:53:37:15,01:53:41:14,Shame. I wanted to know what was gonna happen in there. I swear we had this.
01:53:41:18,01:53:43:19,Let's set the charges.
01:53:45:15,01:53:47:03,"No, there's still another way."
01:53:48:10,01:53:51:20,#NAME?
01:53:51:24,01:53:54:20,"No, but there will be enough time down there."
01:53:55:23,01:53:57:02,And we will find him.
01:53:57:06,01:54:01:04,"Okay, as soon as Arthur's music kicks in, just use the defibrillator to revive him."
01:54:01:08,01:54:04:06,We can give him his own kick down below.
01:54:05:06,01:54:06:23,"Look, you get him in there."
01:54:07:03,01:54:10:00,"As soon as the music ends, you blow up the hospital..."
01:54:10:04,01:54:12:23,...and we all ride the kick back up the layers.
01:54:14:04,01:54:18:22,"It's worth a shot, if Saito can hold the guards off while I set the charges."
01:54:19:02,01:54:21:05,"Saito will never make it, will he?"
01:54:23:07,01:54:25:18,"- Cobb, come on. We've gotta try this. - Go for it."
01:54:25:22,01:54:28:20,"If you are not back before the kick, I am gone with or without you."
01:54:28:24,01:54:32:06,She's right. She's right. Come on. Let's go.
01:54:36:11,01:54:38:16,Can I trust you to do what needs to happen here?
01:54:38:20,01:54:40:01,Mal's gonna be down there.
01:54:40:05,01:54:42:15,I know where to find her. She'll have Fischer.
01:54:42:19,01:54:46:17,#NAME?
01:54:46:21,01:54:49:01,She wants me back down there with her.
01:55:15:20,01:55:16:20,All right?
01:55:24:02,01:55:26:18,#NAME?
01:55:27:13,01:55:29:12,And this is where she'll be.
01:55:30:05,01:55:31:06,Come on.
01:56:14:16,01:56:15:17,[GUNFIRE]
01:56:18:06,01:56:20:17,Saito. Saito.
01:56:21:04,01:56:25:03,"I need you to take care of Fischer while I go set some charges, okay?"
01:56:25:07,01:56:28:18,No room for tourists on these jobs.
01:56:31:10,01:56:32:14,Don't be silly.
01:57:05:01,01:57:07:02,ARIADNE: You built all this? This is incredible.
01:57:07:14,01:57:09:14,We built for years.
01:57:10:16,01:57:12:16,Then we started in on the memories.
01:57:19:17,01:57:21:03,This way.
01:58:02:19,01:58:04:21,COBB: This was our neighborhood.
01:58:05:01,01:58:07:09,Places from our past.
01:58:07:13,01:58:09:08,That was our first apartment.
01:58:09:12,01:58:11:17,Then we moved to that building right there.
01:58:11:21,01:58:14:10,"After Mal became pregnant, that became our home."
01:58:14:14,01:58:17:09,You reconstructed all of this from memory?
01:58:17:13,01:58:19:20,"Like I told you, we had lots of time."
01:58:20:00,01:58:21:14,ARIADNE: What is that?
01:58:23:03,01:58:24:21,That's the house Mal grew up in.
01:58:25:01,01:58:27:12,#NAME?
01:58:27:20,01:58:28:20,Come on.
01:58:29:00,01:58:32:08,"We both wanted to live in a house, but we loved this type of building."
01:58:32:12,01:58:35:12,"In the real world, we'd have to choose, but not here."
01:58:40:21,01:58:42:05,[GRUNTS]
01:58:43:08,01:58:44:13,[GUNFIRE]
01:58:46:11,01:58:47:13,[GRUNTS]
01:58:58:23,01:59:00:01,[BEEPS]
01:59:09:06,01:59:10:09,[BEEPS]
01:59:14:21,01:59:15:22,[BEEPS]
01:59:16:02,01:59:18:02,How are we gonna bring Fischer back?
01:59:18:12,01:59:20:22,We're gonna have to come up with some kind of a kick.
01:59:21:02,01:59:22:12,What?
01:59:23:12,01:59:24:14,I'm gonna improvise.
01:59:24:18,01:59:29:10,"Listen, there's something you should know about me. About inception."
01:59:30:18,01:59:32:02,[BOTH GRUNTING]
01:59:32:06,01:59:33:11,[GUNFIRE]
01:59:42:12,01:59:46:09,An idea is like a virus. Resilient.
01:59:47:05,01:59:48:18,Highly contagious.
01:59:48:22,01:59:52:06,And the smallest seed of an idea can grow.
01:59:53:08,01:59:55:07,It can grow to define...
01:59:56:09,01:59:57:23,...or destroy you.
02:00:01:02,02:00:03:20,"MAL: The smallest idea, such as:"
02:00:04:11,02:00:06:19,"""Your world is not real."""
02:00:07:02,02:00:10:20,Simple little thought that changes everything.
02:00:12:02,02:00:16:14,So certain of your world. Of what's real.
02:00:16:18,02:00:18:13,Do you think he is?
02:00:20:08,02:00:23:06,Or do you think he's as lost as I was?
02:00:24:09,02:00:25:21,"COBB: I know what's real, Mal."
02:00:27:23,02:00:30:06,No creeping doubts?
02:00:30:23,02:00:33:14,"Not feeling persecuted, Dom?"
02:00:33:21,02:00:35:05,Chased around the globe...
02:00:35:09,02:00:38:01,...by anonymous corporations and police forces...
02:00:38:06,02:00:40:21,...the way the projections persecute the dreamer?
02:00:42:12,02:00:43:24,Admit it.
02:00:45:07,02:00:48:03,You don't believe in one reality anymore.
02:00:48:07,02:00:49:20,So choose.
02:00:49:24,02:00:53:08,Choose to be here. Choose me.
02:01:15:14,02:01:16:15,[COUGHS]
02:01:20:03,02:01:21:09,You know what I have to do.
02:01:21:13,02:01:24:05,I have to get back to our children because you left them.
02:01:25:13,02:01:27:02,Because you left us.
02:01:27:06,02:01:29:01,- You're wrong. COBB: I'm not wrong.
02:01:29:05,02:01:31:06,You're confused.
02:01:32:09,02:01:34:10,Our children are here.
02:01:35:05,02:01:38:11,"And you'd like to see their faces again, wouldn't you?"
02:01:38:15,02:01:41:17,"Yes, but I'm gonna see them up above, Mal."
02:01:41:21,02:01:43:04,[GUNFIRE]
02:01:46:09,02:01:47:10,[BEEPS]
02:01:51:13,02:01:53:01,[FOOTSTEPS APPROACHING]
02:01:53:05,02:01:54:14,[SAITO COUGHING]
02:01:55:08,02:01:57:08,Up above?
02:01:58:05,02:02:01:21,Listen to yourself. These are our children.
02:02:02:10,02:02:03:19,Watch.
02:02:04:07,02:02:05:24,James? Phillipa?
02:02:06:04,02:02:08:14,"Don't do this, Mal. Please. Those aren't my children."
02:02:08:18,02:02:11:06,"You keep telling yourself that, but you don't believe it."
02:02:11:10,02:02:13:07,"- No, I know it. - What if you're wrong?"
02:02:13:17,02:02:15:24,What if I'm what's real?
02:02:17:05,02:02:19:10,You keep telling yourself what you know.
02:02:21:00,02:02:23:06,But what do you believe?
02:02:24:05,02:02:25:10,What do you feel?
02:02:27:14,02:02:29:00,Guilt.
02:02:30:05,02:02:32:10,"I feel guilt, Mal."
02:02:32:23,02:02:36:22,"And no matter what I do, no matter how hopeless I am..."
02:02:37:02,02:02:41:08,"...no matter how confused, that guilt is always there..."
02:02:41:12,02:02:44:02,...reminding me of the truth.
02:02:44:14,02:02:45:21,What truth?
02:02:48:07,02:02:53:13,That the idea that caused you to question your reality came from me.
02:02:56:22,02:03:00:01,You planted the idea in my mind?
02:03:01:13,02:03:03:01,What is she talking about?
02:03:03:23,02:03:09:05,The reason I knew inception was possible was because I did it to her first.
02:03:10:06,02:03:13:05,#NAME?
02:03:13:23,02:03:15:11,We were lost in here.
02:03:16:09,02:03:21:00,"I knew we needed to escape, but she wouldn't accept it."
02:03:24:05,02:03:29:22,"She had locked something away, something deep inside."
02:03:30:16,02:03:34:20,"A truth that she had once known, but chose to forget."
02:03:35:19,02:03:37:22,And she couldn't break free.
02:03:40:15,02:03:43:08,So I decided to search for it.
02:03:43:22,02:03:48:19,I went deep into the recess of her mind and found that secret place.
02:03:48:23,02:03:50:20,And I broke in...
02:03:51:10,02:03:53:14,...and I planted an idea.
02:03:54:08,02:03:58:02,A simple little idea that would change everything.
02:04:03:08,02:04:05:16,That her world wasn't real.
02:04:18:13,02:04:21:17,That death was the only escape.
02:04:29:03,02:04:30:21,You're waiting for a train.
02:04:31:01,02:04:32:13,[METAL GROANING]
02:04:33:05,02:04:35:22,A train that'll take you far away.
02:04:37:02,02:04:40:02,You know where you hope this train will take you...
02:04:41:05,02:04:43:05,...but you can't know for sure.
02:04:44:09,02:04:45:22,Yet it doesn't matter.
02:04:47:09,02:04:50:14,"- Now, tell me why! - Because you'll be together!"
02:04:54:22,02:04:58:23,COBB: But I never knew that that idea would grow in her mind like a cancer...
02:04:59:03,02:05:01:13,...that even after she woke...
02:05:04:10,02:05:06:22,That even after you came back to reality...
02:05:09:20,02:05:12:19,...that you'd continue to believe your world wasn't real.
02:05:15:14,02:05:17:23,That death was the only escape.
02:05:18:03,02:05:20:19,"Mal, no! Jesus!"
02:05:20:23,02:05:24:16,#NAME?
02:05:24:20,02:05:26:06,You betrayed me.
02:05:27:02,02:05:30:18,But you can make amends. You can still keep your promise.
02:05:30:23,02:05:33:24,"We can still be together, right here..."
02:05:34:04,02:05:36:15,...in the world we built together.
02:05:42:23,02:05:44:11,[COUGHING]
02:05:52:11,02:05:53:12,[BEEPS]
02:05:53:16,02:05:54:23,[GUNFIRE]
02:06:12:12,02:06:13:19,[GRUNTS]
02:06:31:06,02:06:33:20,"[""NON, JE NE REGRETTE RIEN"" PLAYING]"
02:06:42:03,02:06:43:17,[SONG ECHOING]
02:06:49:13,02:06:51:05,[DEFIBRILLATOR CHARGING]
02:06:54:07,02:06:55:13,[THUNDER CRASHING]
02:06:57:11,02:06:59:19,"Cobb, we need to get Fischer."
02:07:00:16,02:07:01:23,You can't have him.
02:07:02:24,02:07:06:10,#NAME?
02:07:10:21,02:07:12:17,Fischer is on the porch.
02:07:13:07,02:07:15:21,"- Go check he's alive, Ariadne. - Cobb, you can't do this."
02:07:16:01,02:07:18:17,Go check he's alive right now. Do it.
02:07:32:05,02:07:33:13,[ARIADNE GRUNTING]
02:07:34:08,02:07:37:11,"He's here! And it's time, but you have to come now!"
02:07:37:15,02:07:41:07,"COBB: You take Fischer with you, all right? - You can't stay here to be with her."
02:07:43:21,02:07:46:14,I'm not. Saito's dead by now.
02:07:46:18,02:07:50:06,That means he's down here somewhere. That means I have to find him.
02:07:52:06,02:07:55:08,"I can't stay with her anymore, because she doesn't exist."
02:07:55:12,02:07:58:22,I'm the only thing you do believe in anymore.
02:07:59:02,02:08:00:10,No.
02:08:01:14,02:08:03:00,I wish.
02:08:04:14,02:08:07:02,"I wish more than anything, but..."
02:08:08:05,02:08:10:22,...I can't imagine you with all your complexity...
02:08:11:02,02:08:13:15,"...all your perfection, all your imperfection."
02:08:14:18,02:08:15:18,#NAME?
02:08:15:22,02:08:17:19,Look at you.
02:08:19:01,02:08:23:23,You're just a shade. You're just a shade of my real wife.
02:08:24:10,02:08:27:01,"And you were the best that I could do, but..."
02:08:27:21,02:08:30:07,"...l'm sorry, you're just not good enough."
02:08:30:11,02:08:32:03,Does this feel real?
02:08:32:13,02:08:33:16,[GUNSHOT]
02:08:34:12,02:08:37:03,#NAME?
02:08:41:09,02:08:42:15,[GASPING]
02:08:45:17,02:08:47:10,"No, no, no!"
02:08:48:09,02:08:50:19,"In there, now. Go, go, go."
02:09:35:15,02:09:37:12,I was dis...
02:09:39:05,02:09:41:14,I was dis... Disa...
02:09:42:11,02:09:44:24,#NAME?
02:09:50:24,02:09:53:02,I know you were disappointed...
02:09:53:21,02:09:55:06,...I couldn't be you.
02:09:55:16,02:09:57:04,No.
02:09:57:16,02:09:58:21,"No, no, no."
02:09:59:22,02:10:01:22,I was disappointed...
02:10:03:16,02:10:05:14,...that you tried.
02:10:22:18,02:10:24:01,[BEEPING]
02:10:28:21,02:10:30:13,What?
02:10:39:23,02:10:41:02,"Come on, come on."
02:11:11:08,02:11:12:20,Dad?
02:11:14:15,02:11:15:16,[SOBBING]
02:11:51:04,02:11:54:06,"That's the kick, Ariadne! You have to go now!"
02:12:07:02,02:12:10:12,Don't lose yourself! Find Saito and bring him back!
02:12:10:16,02:12:12:08,I will!
02:12:52:12,02:12:55:06,You remember when you asked me to marry you?
02:12:55:10,02:12:56:13,Yes.
02:12:56:17,02:12:59:18,You said you dreamt that we'd grow old together.
02:13:02:11,02:13:03:23,But we did.
02:13:05:21,02:13:08:06,We did. You don't remember?
02:13:12:23,02:13:15:19,I miss you more than I can bear...
02:13:18:04,02:13:20:04,...but we had our time together.
02:13:21:12,02:13:23:14,And I have to let you go.
02:13:25:16,02:13:27:11,I have to let you go.
02:14:18:17,02:14:20:00,"I'm sorry, Robert."
02:14:41:22,02:14:43:10,[ARTHUR YELLS]
02:14:47:16,02:14:51:08,"You know, the will means that Dad wanted me to be my own man..."
02:14:52:10,02:14:54:11,...not just to live for him.
02:14:56:01,02:14:58:14,"That's what I'm gonna do, Uncle Peter."
02:15:08:08,02:15:09:14,What happened?
02:15:10:01,02:15:11:18,#NAME?
02:15:11:22,02:15:13:04,"No, to find Saito."
02:15:15:12,02:15:17:06,He'll be lost.
02:15:19:19,02:15:21:15,"No, he'll be all right."
02:15:37:15,02:15:39:14,SAITO: Have you come to kill me?
02:15:43:21,02:15:46:08,I'm waiting for someone.
02:15:50:19,02:15:53:13,COBB: Someone from a half-remembered dream.
02:15:56:08,02:15:57:18,Cobb?
02:15:58:11,02:15:59:12,[SCOFFS]
02:15:59:16,02:16:01:10,Impossible.
02:16:01:23,02:16:04:14,We were young men together.
02:16:06:04,02:16:08:12,I'm an old man.
02:16:09:18,02:16:11:19,Filled with regret.
02:16:14:22,02:16:17:15,Waiting to die alone.
02:16:20:19,02:16:22:23,I've come back for you.
02:16:26:06,02:16:30:02,To remind you of something.
02:16:33:09,02:16:35:18,Something you once knew.
02:16:38:15,02:16:40:21,That this world is not real.
02:16:45:19,02:16:50:07,To convince me to honor our arrangement?
02:16:51:03,02:16:53:21,"To take a leap of faith, yes."
02:16:59:23,02:17:01:07,Come back...
02:17:03:20,02:17:07:05,...so we can be young men together again.
02:17:10:23,02:17:12:23,Come back with me.
02:17:16:01,02:17:17:11,Come back.
02:17:27:06,02:17:28:23,"FLIGHT ATTENDANT: Hot towel, sir?"
02:17:29:14,02:17:32:11,We'll be landing in Los Angeles in about 20 minutes.
02:17:32:15,02:17:34:22,Do you need immigration forms?
02:17:36:24,02:17:38:08,Thank you.
02:17:38:20,02:17:40:11,"Hot towel, sir?"
02:17:41:11,02:17:44:11,#NAME?
02:18:55:20,02:18:56:22,"Welcome home, Mr. Cobb."
02:18:58:01,02:18:59:16,"Thank you, sir."
02:19:43:17,02:19:45:02,Welcome.
02:19:45:13,02:19:46:23,This way.
02:20:08:04,02:20:11:15,MILES: James? Phillipa?
02:20:15:08,02:20:16:15,Look who's here.
02:20:22:05,02:20:23:07,Hey.
02:20:24:09,02:20:27:02,"- Hey, guys! Hey! How are you? PHILLIPA: Daddy! Daddy!"
02:20:27:06,02:20:29:12,JAMES: Daddy! COBB: How are you?
02:20:30:15,02:20:32:05,Look what I've been building!
02:20:32:09,02:20:36:02,- What are you building? JAMES: We're building a house on the cliff!
02:20:36:06,02:20:39:03,"COBB: On the cliff? Come on, I want you to show me. Can you show me?"
02:20:39:07,02:20:41:20,"JAMES: Let's go. PHILLIPA: Come on, Daddy!"
02:27:55:13,02:27:57:13,[ENGLISH - US - SDH]
